#{"t_start": 1759647402.5067337, "env_id": "None"}
r,l,t
-0.2131061307448584,1,0.438136
-0.0646814522789714,1,0.44332
-0.10385103666167887,1,0.449588
-0.15567697041701545,1,0.454963
-0.10385103666167887,1,0.461262
-0.03655817454489137,1,0.478461
-0.0646814522789714,1,0.488546
-0.11443925526914699,1,0.494584
-0.12218142516585494,1,0.500109
-0.17154914510019745,1,0.506138
-0.1961716569001743,1,0.512495
-0.27543532078163147,1,0.517926
-0.23748150056330444,1,0.523514
-0.15567697041701545,1,0.529219
-0.1961716569001743,1,0.534787
-0.13272870901649952,1,0.540071
-0.12218142516585494,1,0.545301
-0.13272870901649952,1,0.550918
-0.1961716569001743,1,0.556178
-0.2131061307448584,1,0.561264
-0.0646814522789714,1,0.567256
-0.10385103666167887,1,0.572166
-0.08035023443619557,1,0.578089
-0.10385103666167887,1,0.585931
-0.09483504911284735,1,0.592194
-0.23483354311792012,1,0.597789
-0.10385103666167887,1,0.603511
-0.10385103666167887,1,0.608666
-0.05360108897196135,1,0.613357
-0.0646814522789714,1,0.618528
-0.0646814522789714,1,0.623581
-0.11443925526914699,1,0.628977
-0.14216163468192644,1,0.634092
-0.0931916487992435,1,0.640281
-0.14216163468192644,1,0.645784
-0.27543532078163147,1,0.652125
-0.08035023443619557,1,0.657523
-0.12044830240909468,1,0.662522
-0.08578617654174557,1,0.667851
-0.12044830240909468,1,0.673223
-0.058696955482242366,1,0.682871
-0.1496263456527084,1,0.691499
-0.1742374619788771,1,0.697696
-0.13422534347761658,1,0.702484
-0.10385103666167887,1,0.70774
-0.0646814522789714,1,0.712899
-0.1290084691700824,1,0.718165
-0.05132959925034961,1,0.723086
-0.08035023443619557,1,0.72779
-0.08359945579608863,1,0.732637
-0.08035023443619557,1,0.738774
-0.08359945579608863,1,0.744021
-0.08578617654174557,1,0.748534
-0.08854240925427986,1,0.753554
-0.15456043713347997,1,0.758198
-0.17154914510019745,1,0.762921
-0.16488162386787586,1,0.768658
-0.2131061307448584,1,0.773962
-0.1479103997378968,1,0.779175
-0.17154914510019745,1,0.784355
-0.2131061307448584,1,0.789277
-0.31945484492109855,1,0.794117
-0.3770432795872729,1,0.800876
-0.5652033659852872,1,0.80588
-0.6463272126837417,1,0.810918
-0.3770432795872729,1,0.816323
-0.23748150056330444,1,0.821491
-0.10385103666167887,1,0.826796
-0.08035023443619557,1,0.832182
-0.2131061307448584,1,0.840521
-0.23748150056330444,1,0.845973
-0.15567697041701545,1,0.852854
-0.23748150056330444,1,0.858595
-0.2131061307448584,1,0.864223
-0.16674081109356437,1,0.870123
-0.2131061307448584,1,0.875811
-0.16488162386787586,1,0.881095
-0.0646814522789714,1,0.886554
-0.12044830240909468,1,0.892151
-0.2131061307448584,1,0.898121
-0.10385103666167887,1,0.903251
-0.0646814522789714,1,0.908515
-0.08035023443619557,1,0.913909
-0.09696015424253006,1,0.919589
-0.10999139769531621,1,0.925015
-0.22825141698367135,1,0.930641
-0.10999139769531621,1,0.936092
-0.2131061307448584,1,0.941526
-0.12044830240909468,1,0.948034
-0.09696015424253006,1,0.953128
-0.12218142516585494,1,0.95805
-0.08854240925427986,1,0.962885
-0.12218142516585494,1,0.967985
-0.13272870901649952,1,0.973033
-0.12218142516585494,1,0.978297
-0.08854240925427986,1,0.983279
-0.10999139769531621,1,0.989164
-0.11443925526914699,1,1.00804
-0.14216163468192644,1,1.019155
-0.08854240925427986,1,1.027808
-0.03575691793732806,1,1.033151
-0.11443925526914699,1,1.038458
-0.2131061307448584,1,1.043432
-0.1837410088325309,1,1.049289
-0.17659963207473045,1,1.054959
-0.11443925526914699,1,1.060851
-0.10852016931627269,1,1.068373
-0.06216750820681909,1,1.073582
-0.10852016931627269,1,1.078818
-0.12044830240909468,1,1.083671
-0.09483504911284735,1,1.089241
-0.17154914510019745,1,1.095534
-0.08578617654174557,1,1.100971
-0.0646814522789714,1,1.106383
-0.09212290767378167,1,1.112512
-0.11443925526914699,1,1.117016
-0.0646814522789714,1,1.121947
-0.13272870901649952,1,1.127357
-0.2131061307448584,1,1.131854
-0.15567697041701545,1,1.136489
-0.16674081109356437,1,1.141419
-0.27543532078163147,1,1.147327
-0.291720880997315,1,1.152181
-0.43730158524072377,1,1.157061
-0.3035175574390741,1,1.162108
-0.23483354311792012,1,1.167783
-0.2131061307448584,1,1.17391
-0.27543532078163147,1,1.179466
-0.2131061307448584,1,1.184874
-0.2131061307448584,1,1.189927
-0.16488162386787586,1,1.194679
-0.17154914510019745,1,1.200013
-0.1479103997378968,1,1.2048
-0.17154914510019745,1,1.214019
-0.1961716569001743,1,1.223606
-0.15567697041701545,1,1.229537
-0.16488162386787586,1,1.2353
-0.27543532078163147,1,1.240749
-0.2647301036360129,1,1.24619
-0.2131061307448584,1,1.251886
-0.2647301036360129,1,1.25799
-0.3035175574390741,1,1.263128
-0.2647301036360129,1,1.268418
-0.17154914510019745,1,1.273829
-0.1961716569001743,1,1.279649
-0.27543532078163147,1,1.286716
-0.3984377552232373,1,1.292294
-0.15567697041701545,1,1.297894
-0.16488162386787586,1,1.303163
-0.27543532078163147,1,1.308012
-0.2131061307448584,1,1.313291
-0.17154914510019745,1,1.318954
-0.14216163468192644,1,1.324139
-0.17154914510019745,1,1.330152
-0.0646814522789714,1,1.336111
-0.08854240925427986,1,1.341339
-0.09212290767378167,1,1.346675
-0.08854240925427986,1,1.35161
-0.08035023443619557,1,1.35795
-0.1837410088325309,1,1.363265
-0.08035023443619557,1,1.368953
-0.1837410088325309,1,1.374539
-0.1742374619788771,1,1.379786
-0.1496263456527084,1,1.385363
-0.10852016931627269,1,1.390467
-0.045414222961044685,1,1.395799
-0.10852016931627269,1,1.401285
-0.0931916487992435,1,1.406619
-0.08578617654174557,1,1.412138
-0.0680777859488341,1,1.417537
-0.08035023443619557,1,1.422405
-0.14216163468192644,1,1.42738
-0.1479103997378968,1,1.4324
-0.2131061307448584,1,1.437993
-0.1479103997378968,1,1.444058
-0.23483354311792012,1,1.449517
-0.1479103997378968,1,1.454939
-0.17154914510019745,1,1.461166
-0.16488162386787586,1,1.466599
-0.2131061307448584,1,1.472033
-0.12044830240909468,1,1.478023
-0.15567697041701545,1,1.483761
-0.23748150056330444,1,1.489688
-0.15567697041701545,1,1.496327
-0.2131061307448584,1,1.502102
-0.15567697041701545,1,1.50749
-0.16674081109356437,1,1.51298
-0.15567697041701545,1,1.520556
-0.1961716569001743,1,1.525787
-0.34215825119943893,1,1.530672
-0.31496865353076864,1,1.535576
-0.4873207368492587,1,1.540452
-0.291720880997315,1,1.546303
-0.31945484492109855,1,1.554256
-0.34215825119943893,1,1.559769
-0.27543532078163147,1,1.565079
-0.2131061307448584,1,1.570071
-0.2131061307448584,1,1.577135
-0.1961716569001743,1,1.586396
-0.13272870901649952,1,1.591865
-0.16488162386787586,1,1.597412
-0.2131061307448584,1,1.602578
-0.23748150056330444,1,1.607693
-0.27543532078163147,1,1.612872
-0.23748150056330444,1,1.618308
-0.2131061307448584,1,1.623489
-0.3770432795872729,1,1.62884
-0.23483354311792012,1,1.633818
-0.2131061307448584,1,1.63885
-0.2131061307448584,1,1.643848
-0.16488162386787586,1,1.648901
-0.2131061307448584,1,1.654306
-0.1479103997378968,1,1.659737
-0.2131061307448584,1,1.664821
-0.3984377552232373,1,1.669766
-0.3770432795872729,1,1.675347
-0.34215825119943893,1,1.68093
-0.31945484492109855,1,1.686851
-0.3770432795872729,1,1.692992
-0.3035175574390741,1,1.698261
-1.0,1,1.703437
-1.0,1,1.709284
-1.0,1,1.714242
-1.0,1,1.719593
-1.0,1,1.724638
-1.0,1,1.729816
-1.0,1,1.73438
-0.10385103666167887,1,1.740113
-0.34215825119943893,1,1.745219
-0.10385103666167887,1,1.750586
-0.2131061307448584,1,1.757817
-0.17154914510019745,1,1.763216
-0.3770432795872729,1,1.768353
-0.4873207368492587,1,1.774085
-0.2131061307448584,1,1.77912
-0.27543532078163147,1,1.785184
-0.31496865353076864,1,1.790095
-0.27543532078163147,1,1.795072
-0.291720880997315,1,1.800063
-0.3035175574390741,1,1.805626
-0.25152297958117087,1,1.809986
-0.16488162386787586,1,1.815961
-0.14216163468192644,1,1.821436
-0.23483354311792012,1,1.826066
-0.3770432795872729,1,1.831164
-0.5652033659852872,1,1.836442
-0.2131061307448584,1,1.841093
-0.2131061307448584,1,1.845988
-0.31496865353076864,1,1.850623
-0.3770432795872729,1,1.855032
-0.3770432795872729,1,1.861142
-0.5652033659852872,1,1.865845
-0.3770432795872729,1,1.870799
-0.5652033659852872,1,1.877473
-0.7021212629112428,1,1.884067
-0.5652033659852872,1,1.891324
-0.3770432795872729,1,1.898083
-0.27543532078163147,1,1.903518
-0.291720880997315,1,1.908435
-0.27543532078163147,1,1.913245
-0.31496865353076864,1,1.918357
-0.3770432795872729,1,1.929419
-0.31496865353076864,1,1.934984
-0.15567697041701545,1,1.940421
-0.23748150056330444,1,1.945797
-0.15567697041701545,1,1.950751
-0.2131061307448584,1,1.955879
-0.1837410088325309,1,1.96268
-0.2131061307448584,1,1.968201
-0.1837410088325309,1,1.973656
-0.23748150056330444,1,1.979709
-0.3770432795872729,1,1.984945
-0.3770432795872729,1,1.990418
-0.23483354311792012,1,1.996334
-0.4025514246910766,1,2.002078
-0.43730158524072377,1,2.007473
-0.3770432795872729,1,2.012706
-0.43730158524072377,1,2.018206
